frame_id,t_capture_ns,t_estimate_ns,t_control_ns,t_actuate_ns,cap_to_est_ms,est_to_ctrl_ms,ctrl_to_act_ms,total_ms
1203,1216410986800,1216413524769,1216413526214,1216413540657,2.53797,0.001445,0.014443,2.55386
1204,1216444314123,1216446735027,1216446736453,1216446753303,2.4209,0.001426,0.01685,2.43918
1205,1216477625059,1216479983912,1216479985467,1216480011187,2.35885,0.001555,0.02572,2.38613
1206,1216510942198,1216513312383,1216513313550,1216513329678,2.37019,0.001167,0.016128,2.38748
1207,1216544283706,1216546642743,1216546643799,1216546661983,2.35904,0.001056,0.018184,2.37828
1208,1216577608900,1216580035933,1216580037747,1216580054005,2.42703,0.001814,0.016258,2.4451
1209,1216610926576,1216613536448,1216613537614,1216613551243,2.60987,0.001166,0.013629,2.62467
1210,1216644363928,1216646813034,1216646814312,1216646830699,2.44911,0.001278,0.016387,2.46677
1211,1216677647885,1216680054882,1216680056734,1216680077843,2.407,0.001852,0.021109,2.42996
1212,1216710927341,1216713343542,1216713345227,1216713361133,2.4162,0.001685,0.015906,2.43379
1213,1216744230851,1216746623591,1216746624905,1216746638090,2.39274,0.001314,0.013185,2.40724
1214,1216777556971,1216779930175,1216779931656,1216779949062,2.3732,0.001481,0.017406,2.39209
1215,1216810872683,1216813412671,1216813414023,1216813428688,2.53999,0.001352,0.014665,2.556
1216,1216844208337,1216846563153,1216846564356,1216846581336,2.35482,0.001203,0.01698,2.373
1217,1216877579488,1216879935637,1216879938026,1216879952803,2.35615,0.002389,0.014777,2.37331
1218,1216910947918,1216913296271,1216913298308,1216913315621,2.34835,0.002037,0.017313,2.3677
1219,1216944227520,1216946515914,1216946517396,1216946533969,2.28839,0.001482,0.016573,2.30645
1220,1216977623614,1216979920119,1216979978300,1216980009613,2.2965,0.058181,0.031313,2.386
1221,1217010900883,1217013276161,1217013277901,1217013294289,2.37528,0.00174,0.016388,2.39341
1222,1217044283756,1217046588557,1217046590149,1217046606148,2.3048,0.001592,0.015999,2.32239
1223,1217077544582,1217079920544,1217079922044,1217079938765,2.37596,0.0015,0.016721,2.39418
1224,1217110876218,1217113209165,1217113210257,1217113223293,2.33295,0.001092,0.013036,2.34707
1225,1217157832135,1217160142602,1217160143917,1217160157397,2.31047,0.001315,0.01348,2.32526
1226,1217207968718,1217210266501,1217210267538,1217210279518,2.29778,0.001037,0.01198,2.3108
1227,1217257989772,1217260317089,1217260357012,1217260369678,2.32732,0.039923,0.012666,2.37991
1228,1217308135891,1217310413508,1217310465708,1217310485929,2.27762,0.0522,0.020221,2.35004
1229,1217359172614,1217361473285,1217361520411,1217361537910,2.30067,0.047126,0.017499,2.3653
1230,1217414040919,1217416368403,1217416370181,1217416387180,2.32748,0.001778,0.016999,2.34626
1231,1217471987915,1217474342545,1217474343786,1217474360544,2.35463,0.001241,0.016758,2.37263
1232,1217535209650,1217537711048,1217537712919,1217537734602,2.5014,0.001871,0.021683,2.52495
1233,1217595091325,1217597647460,1217597648682,1217597665459,2.55613,0.001222,0.016777,2.57413
1234,1217650640767,1217653210235,1217653211809,1217653235233,2.56947,0.001574,0.023424,2.59447
1235,1217701471801,1217704031362,1217704033417,1217704058452,2.55956,0.002055,0.025035,2.58665
1236,1217751309590,1217753673887,1217753675257,1217753690256,2.3643,0.00137,0.014999,2.38067
1237,1217801421525,1217803811838,1217803812875,1217803827004,2.39031,0.001037,0.014129,2.40548
1238,1217851447483,1217853950677,1217853951843,1217853963509,2.50319,0.001166,0.011666,2.51603
1239,1217901658353,1217904024279,1217904026390,1217904041704,2.36593,0.002111,0.015314,2.38335
1240,1217952332265,1217955286001,1217955287390,1217955306703,2.95374,0.001389,0.019313,2.97444
1241,1218001735284,1218004127764,1218004129542,1218004151892,2.39248,0.001778,0.02235,2.41661
1242,1218051750187,1218054332209,1218054333394,1218054347782,2.58202,0.001185,0.014388,2.5976
1243,1218101951910,1218104401459,1218104403200,1218104419236,2.44955,0.001741,0.016036,2.46733
1244,1218151871152,1218154286297,1218154287575,1218154300889,2.41514,0.001278,0.013314,2.42974
1245,1218201996047,1218204445319,1218204446226,1218204458485,2.44927,0.000907,0.012259,2.46244
1246,1218252050373,1218254673429,1218254674929,1218254686502,2.62306,0.0015,0.011573,2.63613
1247,1218302162787,1218304670999,1218304672666,1218304687405,2.50821,0.001667,0.014739,2.52462
1248,1218335448442,1218337910843,1218337911991,1218337928101,2.4624,0.001148,0.01611,2.47966
1249,1218368752318,1218371215811,1218371217496,1218371231829,2.46349,0.001685,0.014333,2.47951
1250,1218402108172,1218404605237,1218404607033,1218404620569,2.49707,0.001796,0.013536,2.5124
1251,1218435822334,1218438412355,1218438413041,1218438425651,2.59002,0.000686,0.01261,2.60332
1252,1218469186113,1218471674549,1218471675568,1218471688974,2.48844,0.001019,0.013406,2.50286
1253,1218502457455,1218504996350,1218504998128,1218505013923,2.5389,0.001778,0.015795,2.55647
1254,1218535882674,1218538456400,1218538457548,1218538474992,2.57373,0.001148,0.017444,2.59232
1255,1218569134258,1218571657950,1218571659228,1218571676856,2.52369,0.001278,0.017628,2.5426
1256,1218602476464,1218605032062,1218605033062,1218605055246,2.5556,0.001,0.022184,2.57878
1257,1218635742936,1218638166450,1218638167765,1218638179449,2.42351,0.001315,0.011684,2.43651
1258,1218669781149,1218672245198,1218672247049,1218672269640,2.46405,0.001851,0.022591,2.48849
1259,1218702425831,1218704832624,1218704834531,1218704855808,2.40679,0.001907,0.021277,2.42998
1260,1218735710060,1218738124705,1218738125927,1218738142222,2.41465,0.001222,0.016295,2.43216
1261,1218769064155,1218771456727,1218771457857,1218771472874,2.39257,0.00113,0.015017,2.40872
1262,1218802379640,1218804754936,1218804756176,1218804771786,2.3753,0.00124,0.01561,2.39215
1263,1218835687958,1218838052791,1218838053902,1218838068642,2.36483,0.001111,0.01474,2.38068
1264,1218869014867,1218871357184,1218871358480,1218871373868,2.34232,0.001296,0.015388,2.359
1265,1218902362757,1218904767624,1218904769624,1218904785493,2.40487,0.002,0.015869,2.42274
1266,1218935649298,1218938015020,1218938016261,1218938032352,2.36572,0.001241,0.016091,2.38305
1267,1218969062553,1218971373594,1218971374927,1218971392407,2.31104,0.001333,0.01748,2.32985
1268,1219002334633,1219004753870,1219004755833,1219004772313,2.41924,0.001963,0.01648,2.43768
1269,1219035650802,1219038018746,1219038020154,1219038036190,2.36794,0.001408,0.016036,2.38539
1270,1219069659867,1219072038496,1219072039718,1219072055180,2.37863,0.001222,0.015462,2.39531
1271,1219102377264,1219104754911,1219104756966,1219104773021,2.37765,0.002055,0.016055,2.39576
1272,1219135589107,1219137943367,1219137944904,1219137957662,2.35426,0.001537,0.012758,2.36856
1273,1219168933034,1219171279016,1219171279961,1219171294886,2.34598,0.000945,0.014925,2.36185
1274,1219202247055,1219204628479,1219204629720,1219204645330,2.38142,0.001241,0.01561,2.39827
1275,1219235560187,1219237932724,1219237933816,1219237948852,2.37254,0.001092,0.015036,2.38867
1276,1219268891541,1219271277354,1219271278891,1219271301759,2.38581,0.001537,0.022868,2.41022
1277,1219302277964,1219304703478,1219304705367,1219304721755,2.42551,0.001889,0.016388,2.44379
1278,1219335525138,1219337885824,1219337886972,1219337901730,2.36069,0.001148,0.014758,2.37659
1279,1219368866435,1219371249341,1219371250749,1219371266747,2.38291,0.001408,0.015998,2.40031
1280,1219402203362,1219404592490,1219404594009,1219404615840,2.38913,0.001519,0.021831,2.41248
1281,1219435529809,1219437928010,1219437929306,1219437951601,2.3982,0.001296,0.022295,2.42179
1282,1219469565964,1219471928038,1219471929186,1219471944000,2.36207,0.001148,0.014814,2.37804
1283,1219502215199,1219504594587,1219504596383,1219504611308,2.37939,0.001796,0.014925,2.39611
1284,1219535502407,1219537858352,1219537859611,1219537877129,2.35595,0.001259,0.017518,2.37472
1285,1219568827539,1219571166855,1219571167911,1219571185298,2.33932,0.001056,0.017387,2.35776
1286,1219602125376,1219604510374,1219604511819,1219604525688,2.385,0.001445,0.013869,2.40031
1287,1219635450545,1219637804267,1219637805175,1219637818618,2.35372,0.000908,0.013443,2.36807
1288,1219669055471,1219671428989,1219671430322,1219671450321,2.37352,0.001333,0.019999,2.39485
1289,1219702145101,1219704524026,1219704525711,1219704545265,2.37893,0.001685,0.019554,2.40016
1290,1219735520007,1219737886840,1219737888192,1219737903839,2.36683,0.001352,0.015647,2.38383
1291,1219768759626,1219771120089,1219771121219,1219771133644,2.36046,0.00113,0.012425,2.37402
1292,1219802071868,1219804530639,1219804532010,1219804547231,2.45877,0.001371,0.015221,2.47536
1293,1219835395090,1219837817105,1219837818549,1219837846306,2.42202,0.001444,0.027757,2.45122
1294,1219869368081,1219871764486,1219871765783,1219871783670,2.39641,0.001297,0.017887,2.41559
1295,1219902099142,1219904506027,1219904508305,1219904522859,2.40688,0.002278,0.014554,2.42372
1296,1219935444010,1219938025106,1219938027550,1219938048308,2.5811,0.002444,0.020758,2.6043
1297,1219968787583,1219971099327,1219971100494,1219971119992,2.31174,0.001167,0.019498,2.33241
1298,1220002106212,1220004539485,1220004541467,1220004560428,2.43327,0.001982,0.018961,2.45422
1299,1220035388586,1220037756196,1220037757529,1220037775250,2.36761,0.001333,0.017721,2.38666
1300,1220068695790,1220071049420,1220071050439,1220071066160,2.35363,0.001019,0.015721,2.37037
1301,1220102021475,1220104399141,1220104401103,1220104418195,2.37767,0.001962,0.017092,2.39672
1302,1220135350123,1220137708771,1220137710197,1220137722918,2.35865,0.001426,0.012721,2.37279
1303,1220168670326,1220171007143,1220171008346,1220171024345,2.33682,0.001203,0.015999,2.35402
1304,1220201992974,1220204358030,1220204359344,1220204375232,2.36506,0.001314,0.015888,2.38226
1305,1220235304975,1220237669623,1220237670734,1220237685492,2.36465,0.001111,0.014758,2.38052
1306,1220268806888,1220271332302,1220271333543,1220271345561,2.52541,0.001241,0.012018,2.53867
1307,1220302048301,1220304595158,1220304597047,1220304611546,2.54686,0.001889,0.014499,2.56325
1308,1220335355654,1220337719561,1220337720765,1220337734949,2.36391,0.001204,0.014184,2.37929
1309,1220368684413,1220371043302,1220371044764,1220371059060,2.35889,0.001462,0.014296,2.37465
1310,1220401962730,1220404368894,1220404370468,1220404383300,2.40616,0.001574,0.012832,2.42057
1311,1220435324598,1220437678802,1220437680357,1220437693579,2.3542,0.001555,0.013222,2.36898
1312,1220468603953,1220470947472,1220470948657,1220470968156,2.34352,0.001185,0.019499,2.3642
1313,1220501974468,1220504446386,1220504448608,1220504462385,2.47192,0.002222,0.013777,2.48792
1314,1220535307874,1220537672522,1220537673948,1220537689484,2.36465,0.001426,0.015536,2.38161
1315,1220568614838,1220570927897,1220570928860,1220570945933,2.31306,0.000963,0.017073,2.33109
1316,1220601970354,1220604299227,1220604301301,1220604317281,2.32887,0.002074,0.01598,2.34693
1317,1220635235562,1220637613005,1220637614042,1220637629633,2.37744,0.001037,0.015591,2.39407
1318,1220668668609,1220671044479,1220671046312,1220671068218,2.37587,0.001833,0.021906,2.39961
1319,1220701910207,1220704351776,1220704353720,1220704372071,2.44157,0.001944,0.018351,2.46186
1320,1220735267557,1220737619946,1220737621279,1220737636241,2.35239,0.001333,0.014962,2.36868
1321,1220768537097,1220770929540,1220770930780,1220770948131,2.39244,0.00124,0.017351,2.41103
1322,1220801891168,1220804301331,1220804302553,1220804316645,2.41016,0.001222,0.014092,2.42548
1323,1220835178279,1220837544353,1220837545557,1220837559037,2.36607,0.001204,0.01348,2.38076
1324,1220868571253,1220870931531,1220870933050,1220870957437,2.36028,0.001519,0.024387,2.38618
1325,1220901856457,1220904251473,1220904253436,1220904270972,2.39502,0.001963,0.017536,2.41452
1326,1220935203953,1220937555417,1220937556287,1220937570231,2.35146,0.00087,0.013944,2.36628
1327,1220968508600,1220970837491,1220970839325,1220970862989,2.32889,0.001834,0.023664,2.35439
1328,1221001866466,1221004251038,1221004253112,1221004275240,2.38457,0.002074,0.022128,2.40877
1329,1221035126412,1221037485079,1221037486857,1221037504170,2.35867,0.001778,0.017313,2.37776
1330,1221068568068,1221070975213,1221070976528,1221070991249,2.40714,0.001315,0.014721,2.42318
1331,1221101801498,1221104237493,1221104239548,1221104255047,2.436,0.002055,0.015499,2.45355
1332,1221135153642,1221137545047,1221137546417,1221137559009,2.3914,0.00137,0.012592,2.40537
1333,1221168441401,1221170789420,1221170790439,1221170809474,2.34802,0.001019,0.019035,2.36807
1334,1221201822839,1221204187357,1221204189579,1221204206041,2.36452,0.002222,0.016462,2.3832
1335,1221235085193,1221237436952,1221237438100,1221237453655,2.35176,0.001148,0.015555,2.36846
1336,1221268447354,1221270779856,1221270781004,1221270799040,2.3325,0.001148,0.018036,2.35169
1337,1221301766056,1221304147924,1221304149739,1221304171756,2.38187,0.001815,0.022017,2.4057
1338,1221335107033,1221337465867,1221337467107,1221337484680,2.35883,0.00124,0.017573,2.37765
1339,1221368391015,1221370710814,1221370712074,1221370730498,2.3198,0.00126,0.018424,2.33948
1340,1221401767787,1221404125565,1221404127342,1221404140082,2.35778,0.001777,0.01274,2.37229
1341,1221435030770,1221437391770,1221437393511,1221437408158,2.361,0.001741,0.014647,2.37739
1342,1221468429299,1221470784096,1221470785189,1221470802465,2.3548,0.001093,0.017276,2.37317
1343,1221501691801,1221504129722,1221504131425,1221504147646,2.43792,0.001703,0.016221,2.45585
1344,1221535040779,1221537434091,1221537435517,1221537451608,2.39331,0.001426,0.016091,2.41083
1345,1221568345166,1221570673243,1221570674502,1221570691982,2.32808,0.001259,0.01748,2.34682
1346,1221601705439,1221604075198,1221604076160,1221604090474,2.36976,0.000962,0.014314,2.38503
1347,1221634972089,1221637318367,1221637319256,1221637331904,2.34628,0.000889,0.012648,2.35982
1348,1221668405449,1221670734173,1221670735544,1221670756598,2.32872,0.001371,0.021054,2.35115
1349,1221701659655,1221704082502,1221704084336,1221704101038,2.42285,0.001834,0.016702,2.44138
1350,1221735687362,1221738077138,1221738078712,1221738095748,2.38978,0.001574,0.017036,2.40839
1351,1221768408402,1221770735164,1221770736534,1221770771920,2.32676,0.00137,0.035386,2.36352
1352,1221801655960,1221803966760,1221803967834,1221803983944,2.3108,0.001074,0.01611,2.32798
1353,1221834947273,1221837275145,1221837276256,1221837296088,2.32787,0.001111,0.019832,2.34882
1354,1221868336338,1221870689930,1221870691412,1221870705818,2.35359,0.001482,0.014406,2.36948
1355,1221901931221,1221904979506,1221904982283,1221905004096,3.04828,0.002777,0.021813,3.07287
1356,1221934955182,1221937459579,1221937460598,1221937475448,2.5044,0.001019,0.01485,2.52027
1357,1221968398317,1221970742596,1221970744485,1221970764520,2.34428,0.001889,0.020035,2.3662
1358,1222001572397,1222003921694,1222003923434,1222003946896,2.3493,0.00174,0.023462,2.3745
1359,1222034924761,1222037275150,1222037276668,1222037296334,2.35039,0.001518,0.019666,2.37157
1360,1222068204130,1222070533372,1222070534391,1222070552167,2.32924,0.001019,0.017776,2.34804
1361,1222101665782,1222104098999,1222104100998,1222104118219,2.43322,0.001999,0.017221,2.45244
1362,1222134897172,1222137450288,1222137451603,1222137465269,2.55312,0.001315,0.013666,2.5681
1363,1222168188763,1222170558836,1222170560447,1222170578223,2.37007,0.001611,0.017776,2.38946
1364,1222201541552,1222203878924,1222203880553,1222203895904,2.33737,0.001629,0.015351,2.35435
1365,1222234816681,1222237244564,1222237245916,1222237259582,2.42788,0.001352,0.013666,2.4429
1366,1222268207171,1222270576670,1222270578337,1222270597113,2.3695,0.001667,0.018776,2.38994
1367,1222301472671,1222303886722,1222303888703,1222303914368,2.41405,0.001981,0.025665,2.4417
